COUNTY,lahunv1share,lahunv10share,lasnap1share,lasnap10share
36035,0.6633518389006177,0.0453637792538616,0.6661341905034653,0.6661341905034653
36037,0.4462561124712841,0.1818181818181818,0.5014846606813373,0.5014846606813373
36039,0.8192640828134709,0.04111182924890718,0.8541886095941713,0.8541886095941713
36041,1.3665153470759497,1.11255385574362,1.1676929231365136,1.1676929231365136
36043,0.37065035518776174,0.08957763721512926,0.42886743477952255,0.42886743477952255
36045,0.2921275303379062,0.26319233388127283,0.44992778630074887,0.44992778630074887
36047,0.0058823529411764705,,0.015968063872255488,0.015968063872255488
36049,0.29473670490954257,0.24540241649485964,0.4610472107980428,0.4610472107980428
36051,0.49473609612432595,0.09999999999999999,0.5492229790207801,0.5492229790207801
36053,0.6747416351702743,0.06114816613171829,0.7066754882881012,0.7066754882881012
36055,0.4150433538781112,0.007874015748031496,0.4077257650753763,0.4077257650753763
36057,0.7844199340401024,0.020436770461988305,0.8262355464645963,0.8262355464645963
36059,0.11658647021881063,,0.1337080026292779,0.1337080026292779
36061,0.0,,0.0,0.0
36063,0.3548086553042723,,0.41486874051859185,0.41486874051859185
36065,0.5261485807570768,0.06897811051368526,0.5674646180089297,0.5674646180089297
36067,0.4390556927159477,0.3294489815681591,0.465501314839584,0.465501314839584
36069,0.4533517503887061,,0.4561312048246626,0.4561312048246626
36071,0.38769539421962307,0.078125,0.4660194462198292,0.4660194462198292
36073,0.8056342195689543,0.007874015748031496,0.8192636505770569,0.8192636505770569
36075,0.27366840422789035,0.052252972410150346,0.4430499921135419,0.4430499921135419
