single_parent_household,youth_not_in_school,sex_pay_inequity,race_pay_inequity,house_pay_inequity,snap_household,snap_vulnerabe_household,no_internet_household,no_broadband_internet_household,no_smartphone_household,no_car_household,no_plumbing_household,no_kitchen_household,over_60min_commute,wfh,public_transit_commute,walking_commute,biking_commute,rural_household,working_class_workers,unemployment_rate,renter_occupied,median_income,COUNTY
0.45422535211267606,0.0,1.1486611265004616,NaN,3.2423982653421413,0.2765432098765432,0.2403292181069959,0.2045267489711934,0.2144032921810699,0.18765432098765433,0.09218106995884774,0.0006172839506172839,0.00411522633744856,4.4,2.5,0.5,3.9,0.0,1.0,0.6593511450381679,3.0,-71.3,128600,21057
0.4101739063816747,0.013739545997610514,1.0798347969044468,1.360518542829012,2.8443274191326178,0.11567898534878636,0.0961926282284909,0.0896566805160726,0.1066647228903953,0.09857375416089609,0.07483538644701995,4.859440678377919e-6,0.00476225186481036,4.6,5.4,0.3,1.5,0.4,0.24063561543898046,0.6750955601293738,4.4,-65.8,185800,21059
0.2496274217585693,0.0,1.0667420814479638,NaN,2.505870267097153,0.1289606458123108,0.12008072653884964,0.12593340060544905,0.14086781029263373,0.1390514631685167,0.04399596367305752,0.0,0.010494450050454086,11.1,5.6,0.0,2.6,0.0,1.0,0.7605427974947808,6.8,-81.9,136600,21061
0.41846153846153844,0.1971326164874552,1.3075356415478616,1.1392692307692307,2.430503568398463,0.2328527741371778,0.18698121450415028,0.18829183049366535,0.23285277413717775,0.15858453473132372,0.08300567933595457,0.0,0.004805591961555264,16.6,8.3,0.6,0.0,0.0,1.0,0.6988964792433001,6.7,-82.3,97400,21063
0.39872408293460926,0.013201320132013201,1.1668520578420467,NaN,2.5486846600614963,0.2677966101694915,0.21983050847457627,0.19847457627118645,0.24101694915254235,0.2069491525423729,0.07745762711864407,0.0005423728813559322,0.024915254237288135,17.7,4.3,0.1,4.4,0.0,0.7039695327376593,0.796420141620771,7.2,-71.4,111900,21065
0.3732468540384722,0.01703011422637591,1.064214504463413,1.3893750408149939,4.023302923215685,0.08512151404541266,0.07301727828857137,0.05031095114039607,0.09046972852550383,0.0574733496368004,0.06907687060513922,1.4513472130505141e-6,0.006770534748880648,4.2,10.9,1.3,3.0,0.5,0.027623817930505945,0.5292367975777006,5.0,-52.6,272100,21067
0.4321550741163056,0.03805774278215223,1.1920811518324608,2.3735795454545454,2.319634335420736,0.19293995500951722,0.13099152102439868,0.19415123723827651,0.20937878525696485,0.17650112476206958,0.09136528811213013,5.1912095518255754e-5,0.010209378785256965,16.6,5.2,0.0,1.3,0.1,1.0,0.6722619245471165,6.9,-74.6,115200,21069
0.37025457793657884,0.06788990825688074,0.9633888048411497,NaN,2.2437593189360783,0.22745504840940525,0.19080221300138311,0.15345781466113417,0.17192254495159065,0.15968188105117564,0.09488243430152143,2.074688796680498e-5,0.003457814661134163,9.6,2.9,0.0,1.4,0.0,0.7759764610857901,0.6253886010362695,7.1,-71.1,93300,21071
0.467174119885823,0.017439703153988868,1.0218967302855453,1.3364710402458937,2.9893184895441554,0.12032109277984744,0.09792442788717402,0.08599432322157176,0.14471350008869965,0.07517296434273546,0.05632428596771332,8.869966294128083e-6,0.013349299272662764,3.6,13.2,1.1,1.9,0.0,0.24045833333333333,0.5690970228819814,5.6,-63.400000000000006,198700,21073
0.6736672051696284,0.07818930041152264,1.082845188284519,1.3873035066505441,2.1203236140522344,0.23897353648757017,0.17361668003207698,0.14073777064955895,0.14234161988773053,0.19206094627105053,0.16559743384121892,0.0,0.0,4.3,4.4,0.0,3.9,0.0,0.6078061063896758,0.7120443008767882,7.3,-63.099999999999994,78100,21075
0.40341880341880343,0.026378896882494004,1.0902074288470815,NaN,2.7214162931546904,0.11723076923076924,0.11076923076923077,0.12615384615384614,0.15938461538461535,0.09753846153846157,0.04707692307692308,0.00021538461538461536,0.008307692307692308,7.4,4.3,0.0,1.3,0.0,1.0,0.7859085290482076,3.5,-72.4,169400,21077
0.30318650421743204,0.07402912621359223,1.266777592900721,1.2329132113881986,2.9853608642843446,0.14641509433962263,0.1290566037735849,0.11215094339622642,0.1424905660377358,0.1073207547169811,0.04664150943396227,7.547169811320755e-5,0.006490566037735849,13.0,11.1,0.6,0.3,0.0,1.0,0.6980211439414475,6.1,-78.8,186800,21079
0.3835660928873011,0.014138817480719794,1.1811752820340125,3.5780833691448217,2.7303503090962615,0.1339469409853817,0.1212777476989713,0.08413643746616134,0.12236058473199785,0.0760151597184624,0.048835950189496484,0.0,0.0,6.3,6.7,0.0,2.6,0.0,1.0,0.7532054040099819,4.7,-72.8,185500,21081
0.30095504309340787,0.046858359957401494,1.2412409735223322,1.3630328029856609,2.7483391331857008,0.1453504804974562,0.10040983606557377,0.1437959299039005,0.18718202374222725,0.12719050310910118,0.053702656868287166,4.946297343131712e-5,0.010387224420576597,3.0,7.4,0.1,1.4,0.0,0.6664643030597377,0.6826609217913566,4.0,-75.4,139000,21083
0.36884942656307806,0.08220108695652174,1.1261012264639834,0.3404461591729732,3.2088669753272003,0.11123618501841998,0.10284486287351617,0.15923045435939417,0.19821940237413016,0.16629144494474002,0.05126893164142448,8.186655751125666e-5,0.006037658616455178,10.1,6.2,0.3,0.9,0.3,0.7754425612052731,0.6680909090909091,5.1,-75.2,160100,21085
0.40334302325581395,0.05793450881612091,1.1940298507462686,NaN,2.8938593715773844,0.19208010923987257,0.1540737369139736,0.16863905325443787,0.1920801092398725,0.20414201183431957,0.058716431497496585,0.0,0.009330905780609923,10.4,7.0,1.6,0.8,0.0,1.0,0.7497140242507435,8.5,-75.6,118900,21087
0.2810860440713536,0.05054151624548736,1.1071480884722427,1.5228500560633347,2.8335791297375468,0.0876437419526706,0.07978510855569862,0.07632198197398216,0.09119566665186696,0.07348044221462502,0.0376504018114816,1.3319717621986414e-5,0.004839497402655064,7.1,5.8,0.2,0.1,0.2,0.41030800821355234,0.6451747403532712,2.5,-73.9,197900,1001
0.28072945448803976,0.062450592885375494,1.0688414570865188,1.650587847489287,3.8256974899692078,0.06846854462078147,0.05887449546712876,0.0819509308763551,0.10249149426258952,0.07276896092643859,0.021544346062002073,5.2830667145664715e-6,0.006825722195219881,7.9,10.0,0.1,1.2,0.2,0.3281567161774656,0.6409416188980978,3.2,-76.5,287000,1003
0.5618536959019532,0.02866779089376054,1.1070914696813978,1.5905300558335147,2.4813727703770603,0.22169603524229076,0.20429515418502203,0.20451541850220264,0.2769823788546255,0.1354625550660793,0.11112334801762115,1.1013215859030838e-5,0.004955947136563877,11.7,5.7,0.2,1.4,0.1,0.6488207953176106,0.7294296400187004,5.7,-66.5,109900,1005
0.4380264741275572,0.0,1.3300901756051258,1.6082115845351623,2.589085228936835,0.20274732532030115,0.1402720908730683,0.1695945053493594,0.18848236692642983,0.1485933166028266,0.0652489763571523,2.6416589618280282e-5,0.01690661735569938,9.2,3.9,0.1,1.2,0.0,1.0,0.7638345775565826,10.0,-76.2,132600,1007
0.3103073157465325,0.050913838120104436,1.2092273834787393,1.603193449334698,2.777595914626162,0.12312872548573509,0.10051417390908678,0.138053419484006,0.16071347317650275,0.10124220776266102,0.04299949947672567,2.730126950903217e-5,0.007507849114983847,17.1,4.6,0.0,0.9,0.0,0.9071968158557387,0.7254434633117137,5.8,-78.5,169700,1009
0.6254180602006689,0.0,1.4033485540334856,1.7256700989622982,2.162132723361381,0.32927888792354476,0.2838111786852013,0.27917752678830005,0.3501303214596003,0.20793512887344334,0.12626701419055894,8.688097306689835e-5,0.0028960324355632784,7.8,0.6,0.0,0.7,0.0,1.0,0.7943125345113198,5.9,-62.5,79400,1011
0.4687335785601682,0.02035928143712575,0.941354433325576,1.4792657521323846,2.2214300037877943,0.1637290002754062,0.14734232993665658,0.15312586064445055,0.20242357477278983,0.1622142660424125,0.05879922886257229,2.754062241806665e-5,0.010327733406774993,9.9,4.8,0.3,0.5,0.0,0.7052824801142158,0.7484293543643898,6.8,-67.4,99700,1013
0.4286830793278624,0.03204434829637642,1.0516959238321928,1.3073748235038558,2.6779636728406118,0.17205540166204986,0.1380387811634349,0.12088642659279779,0.1466149584487535,0.09821606648199444,0.06382271468144045,1.3296398891966759e-5,0.012409972299168974,7.9,4.2,0.6,0.8,0.0,0.35529292015381136,0.6754333899588612,6.4,-69.4,149500,1015
0.44923653897669436,0.04622222222222222,1.0493210351012041,1.3579134187082404,2.6310984886905366,0.17139876294805872,0.13890751918920932,0.18272598554288697,0.21238542365302926,0.11617855279827116,0.07765109173559878,1.4904240256352934e-5,0.004620314479469409,6.0,3.5,0.5,1.3,0.0,0.5123068466377573,0.7211445866006327,5.0,-70.0,129700,1017
0.3192771084337349,0.032562125107112254,1.1414986686953215,0.9877705823163653,3.2677421261005732,0.1145366039896917,0.09773790207120359,0.16951417390474371,0.19767108905220965,0.14832490216665073,0.03092488307721676,1.9089433998281953e-5,0.005058700009544717,10.4,4.3,0.6,0.9,0.0,1.0,0.653061224489796,3.4,-78.5,165900,1019
0.36106395019807586,0.0444087747458534,1.2934903354810041,1.3975155279503106,2.299872319105264,0.1386578557593711,0.10350917169875812,0.16303976301697617,0.17870570810071773,0.1418480118491512,0.02950894383046599,5.696707303178763e-6,0.005924575595305914,14.2,5.9,0.0,1.3,0.0,0.851270706862846,0.7605342661790427,5.4,-75.8,142300,1021
0.4367726920093095,0.0,1.007168458781362,1.7794996496723405,2.5133196951644448,0.1664089679165056,0.14109006571318128,0.2404329339002706,0.2825666795516042,0.1923076923076923,0.06494008504058756,5.798221878623888e-5,0.012369540007730962,21.5,2.3,0.0,1.5,0.0,1.0,0.7800483410239508,5.5,-81.2,111800,1023
0.5188393243828497,0.13758389261744966,1.009989373007439,1.2895384809647075,2.570830028270995,0.2250354945575012,0.19734973970657832,0.2431377188831046,0.290108849976337,0.207169900615239,0.10979649787032655,8.282063416942735e-5,0.006625650733554188,9.5,2.6,0.2,1.4,0.0,1.0,0.7348842995770092,13.2,-69.9,126400,1025
0.3523510971786834,0.08492201039861352,1.3364595545134819,1.6707505650053527,2.790634883900332,0.14189071986123156,0.12315698178664354,0.20537727666955768,0.2223764093668691,0.15906331309627064,0.0588031222896791,1.7346053772766696e-5,0.0012142237640936687,8.7,4.6,0.4,1.3,0.0,1.0,0.6767399267399268,3.5,-76.7,144700,1027
0.3123759099933819,0.0,1.3715529753265603,1.544608727010458,2.704476828147565,0.15182082407249103,0.12343990425713797,0.2308086852453411,0.24841853308257822,0.11882373055223117,0.060865105146178836,0.00010258163788681825,0.010429133185159856,18.2,3.0,0.3,0.0,0.0,1.0,0.6708860759493671,1.5,-79.0,144200,1029
0.4050957334539424,0.07014451885794853,1.1635525764558023,1.4217610970768675,2.787914398812469,0.12281879194630872,0.11567593480345158,0.10536912751677853,0.1312080536912752,0.10115052732502394,0.03969319271332694,1.4381591562799615e-5,0.006232023010546501,4.7,4.1,0.1,0.4,0.3,0.4887782617714167,0.6831331877729258,4.3,-68.2,180300,1031
0.4312200956937799,0.04823747680890538,1.0626388271879166,1.3202001848841287,2.848279751833051,0.15860758970970806,0.144031052566379,0.17211050088780608,0.211380435231449,0.13721765701779742,0.0382376016847669,1.2387991906511954e-5,0.011190486022215798,6.7,6.9,0.1,1.1,0.0,0.40605797730065785,0.6412330815536214,3.3,-69.8,161600,1033
0.4737417943107221,0.04230769230769231,1.2726168791742563,1.5510460805084745,2.3967255004022143,0.170273851590106,0.11749116607773852,0.30653710247349825,0.3193462897526502,0.2449204946996466,0.07663427561837456,0.0,0.0050795053003533566,10.2,7.5,0.0,1.0,0.0,1.0,0.7290359383913292,8.3,-73.9,101300,1035
0.4016393442622951,0.0,1.3281949278965688,1.2625045197059177,1.9592380351541279,0.13639609616757914,0.10211854320399905,0.1730540347536301,0.1961437752915972,0.1454415615329684,0.04998809807188764,0.00030945013092120927,0.022613663413472984,15.8,9.3,0.3,1.8,0.0,1.0,0.755310980291784,5.1,-80.3,111800,1037
0.3818637502848029,0.0391943385955362,1.036977292468048,1.3566309515362236,2.800377313995991,0.13756467747499138,0.12507761296998965,0.18240772680234563,0.21103828906519484,0.17502587098999656,0.06105553639185926,2.0696791997240427e-5,0.008416695412211107,9.6,2.5,0.1,0.9,0.0,0.6856313185631319,0.6654319354411959,4.6,-74.7,142500,1039
0.38335607094133695,0.033873343151693665,1.0783393501805054,1.1408223823654091,2.210440456769984,0.18403940886699507,0.1304433497536946,0.261871921182266,0.31999999999999995,0.21950738916256163,0.0780295566502463,0.0001379310344827586,0.008472906403940886,12.7,5.4,0.2,1.4,0.0,1.0,0.7291505791505791,4.9,-73.2,108400,1041
0.318814222060562,0.09095043201455207,1.2035309959603013,1.032788286235187,2.963096723356754,0.10337839793880091,0.08702197261384362,0.12561155661060128,0.14347335205396172,0.1137712416408534,0.02784934719045827,8.684827606172018e-6,0.009408563240019686,14.0,3.4,0.2,1.5,0.0,0.7573125558819772,0.7036145786333785,4.2,-75.4,180500,1043
0.4466246624662466,0.0448943661971831,1.2258966929763213,1.5367765923052052,2.392734686312668,0.17517325104962314,0.14325459052051193,0.12742172087611917,0.15534422580808338,0.09808285699833075,0.05427689817390864,2.0233699226061004e-5,0.007081794729121352,4.9,3.9,0.3,2.8,0.3,0.5064803831114626,0.7042838695188367,6.8,-60.3,129100,1045
0.6179870312940513,0.035493827160493825,0.9432064179294537,1.4521917651978862,2.646020103232817,0.3251167618059159,0.256811105345096,0.18655941878567722,0.20712247016087182,0.1817592112091334,0.1509470679813181,2.5947067981318112e-5,0.00947067981318111,12.4,5.1,0.5,1.2,0.0,0.44533898305084746,0.711205653302567,10.9,-60.0,97400,1047
0.28104016603589305,0.0337530136619341,1.2806547005020288,1.2251843052304252,2.649123150012708,0.16249132814306635,0.13686117320588914,0.12757265089031064,0.14715177676713176,0.12984660448624064,0.03923533492638557,7.708317274339012e-6,0.005549988437524089,7.5,3.8,0.1,1.1,0.0,0.890956055453832,0.7289701322017301,4.2,-75.8,135500,1049
0.3806095736724009,0.08097928436911488,0.9721276791463527,1.4624757857901642,2.827154447871031,0.1079959420824495,0.08773709612960742,0.08161947800424237,0.0993267545882136,0.08038980601924439,0.040702142703433856,6.148359924990009e-6,0.00713209751298841,4.7,7.8,0.2,1.1,0.0,0.7136183388559943,0.6100571659837102,3.9,-75.9,213600,1051
0.42938530734632685,0.06885245901639345,1.139395752318277,1.5645785332347955,2.760591266002205,0.15640403724278226,0.14106877396134887,0.23574055238244268,0.2460683827556529,0.1845708473515374,0.06963461387997809,7.824113919098662e-6,0.004068539237931304,6.4,1.7,0.4,0.4,0.0,0.6277271637497003,0.7382704691812327,9.1,-67.7,122700,1053
0.4248106410493257,0.04133476856835307,1.0440818418692068,1.375717159675136,3.026191822121726,0.15617977528089888,0.1261491317671093,0.12183350357507661,0.15038304392236979,0.11521961184882534,0.04067926455566905,5.1072522982635346e-6,0.003345250255362615,7.6,3.8,0.1,0.8,0.0,0.4103284995560817,0.6949391682472128,6.3,-72.8,160600,1055
0.3041044776119403,0.008410428931875526,1.084581497797357,2.406920689427458,2.38897758855183,0.17732606180796562,0.15699884316641877,0.1930259461246075,0.2217815237150884,0.17170715584200957,0.09733928276317964,1.6526194017517768e-5,0.008263097008758883,16.7,1.8,0.0,0.4,0.0,1.0,0.698271684703602,9.5,-77.2,121200,1057
0.33592400690846286,0.08162190626645603,1.3089985716552928,1.036137727104717,2.485774765502107,0.19080479599758474,0.15371344777020615,0.30199258173035454,0.33718623307168116,0.21098939014922802,0.08237729664452687,0.0,0.007504528594841715,7.5,1.5,0.0,0.1,0.0,0.7234761357101782,0.7472069119618651,3.6,-70.8,128000,1059
0.33101391650099404,0.06708975521305531,1.1562160202972092,1.7714875839083697,2.359129359580774,0.16976303317535546,0.14654028436018957,0.1890047393364929,0.2340284360189574,0.12161137440758296,0.07071090047393365,4.739336492890995e-5,0.0055924170616113746,7.7,3.5,0.0,0.8,0.1,0.9955830388692579,0.7007966684772768,4.9,-77.3,120200,1061
0.758765778401122,0.0,1.2661361626878869,1.0793734072852645,2.743292586124782,0.3016134343101745,0.30885742509054986,0.3197234112611129,0.3961145867632532,0.270003292723082,0.13137965097135332,0.0002304906157392163,0.0,19.5,5.1,0.0,1.2,0.0,1.0,0.7696842105263157,3.3,-68.7,86400,1063
0.455564451561249,0.05751633986928104,0.9713060686015831,1.9089852982413973,3.056261343012704,0.2638512903807977,0.21205558563436203,0.22053780905973652,0.23966792997653852,0.18498465980869883,0.09889911568308969,0.00019852012272153044,0.006677495036996932,17.2,2.0,0.3,0.9,0.0,1.0,0.633984518982676,5.9,-76.0,126300,1065
0.3117408906882591,0.08333333333333333,1.0353089533417403,1.6408585365853658,2.457803275962418,0.1400359066427289,0.11265709156193895,0.17190305206463197,0.19988031119090366,0.1620287253141831,0.0819868342309994,4.4883303411131055e-5,0.002992220227408737,7.0,3.8,0.2,0.2,0.1,1.0,0.6610328638497653,3.3,-79.9,147800,1067
0.44179872898399164,0.028930566640063847,1.0483967337183828,1.5282009961910343,3.0939841129130383,0.15986003146943473,0.13778445785679058,0.11782250299429323,0.14659120264906889,0.0994105352152368,0.06566308917122661,7.045395833822597e-6,0.0055658627087198514,5.0,4.2,0.2,0.7,0.1,0.33003936528549976,0.6591388589881593,4.6,-62.9,178000,1069
0.3587459311290046,0.061712846347607056,1.2149728545575769,1.121598988781798,2.948194281554576,0.13551401869158877,0.12022090059473237,0.10417256678938921,0.13131313131313127,0.1303219106957425,0.04705937883507977,2.832058906825262e-5,0.007174549230623997,10.7,4.3,0.1,0.8,0.0,0.7403662646688594,0.6946528635198024,5.4,-74.0,145800,1071
0.4212070795068974,0.039984363656670574,0.9897875433824219,1.523936633203737,3.4820170617287776,0.13931375064612456,0.11463644105298779,0.08607308737835194,0.11482237617650448,0.08130199210891331,0.06813778536393082,1.8593512351670255e-6,0.008828199664573037,4.6,9.8,0.6,1.6,0.2,0.10908429595326165,0.5705467400603723,4.8,-62.7,224900,1073
0.2852807283763278,0.15306122448979592,1.2526903148664807,1.4827659393836488,2.3752818934811475,0.18628433928213356,0.14858632444355324,0.21916984158812913,0.2757168638459996,0.21255263685582515,0.060156406657309,0.000120312813314618,0.010828153198315621,7.0,5.8,0.0,0.3,0.0,1.0,0.7361164304864036,6.4,-73.0,112700,1075
0.3367578780993776,0.02074447460255913,1.0985952246335842,1.6170856412441414,3.144781828644934,0.10771849292106145,0.0775975449364314,0.14041828919204682,0.1828145550197282,0.1269567011372721,0.060370838383577895,1.5473089718131883e-5,0.007865487273383707,13.3,6.4,0.0,1.1,0.0,0.5063362117304026,0.6747268452353511,3.9,-66.8,185800,1077
0.29673590504451036,0.003385240352064997,1.207013096746937,1.1964680571326123,2.5099933377748167,0.15747432483834156,0.13708634461772537,0.21589958158995817,0.2556104982883226,0.1841764929631038,0.04693799923925447,1.5214910612400153e-5,0.007683529859262077,8.3,3.4,0.1,0.5,0.0,0.9999343185550083,0.7134967207455989,2.1,-80.4,150700,1079
0.2949328255580239,0.028946211343983584,1.0746089584073943,1.2167712318286152,3.9052402532598203,0.1049835158365713,0.08118450488637702,0.08467267161191569,0.13065171317555635,0.0700576945720005,0.04876074414223478,2.9436006122689276e-6,0.005195455080654656,4.6,8.3,0.8,2.9,0.1,0.25475579779843965,0.5433823529411765,3.7,-64.7,238700,1081
0.2529024624713451,0.04607508532423208,1.2935027408320232,1.2312449779639143,3.0538463380180527,0.08103245795957123,0.07226206241723096,0.07738437320406787,0.1084180805077335,0.08370605432148126,0.02783538642212838,7.496064566102796e-6,0.007421103920441768,5.3,9.4,0.3,0.6,0.0,0.5139838845685374,0.5911408156711625,3.7,-76.5,255100,1083
0.645910780669145,0.007532956685499058,0.8657407407407407,1.7344090710859137,2.292377701934016,0.26964671953857244,0.2357606344628695,0.2388848834414804,0.3537611151165585,0.2037971641432348,0.09156452775775054,4.806536890170632e-5,0.014659937515020427,8.1,2.4,0.1,3.5,0.0,1.0,0.7815172413793103,7.2,-76.3,80600,1085
0.7152238805970149,0.030179445350734094,0.7983667120357768,1.1679305231942385,2.0826532610824575,0.22108795972591247,0.19997203188365265,0.19507761152286393,0.24136484407775138,0.16864774157460494,0.08893860998461754,8.390434904209201e-5,0.0030764927982100407,4.4,7.0,0.4,6.9,0.0,0.5489379425239483,0.7134831460674158,10.7,-63.8,95700,1087
0.34364291362797644,0.01886068052022844,1.141769185705917,1.5210190011770641,3.2061105258117037,0.07962134314853911,0.0697671555804492,0.05894047479826921,0.08693350731524163,0.06251654161717002,0.03752100400691824,6.155020342342232e-7,0.0036622371036936275,2.6,13.6,0.1,0.8,0.1,0.16159462960782003,0.49163080829965833,3.8,-67.8,267800,1089
0.501388117712382,0.024267782426778243,0.9777831441680753,1.6016317592625295,2.3391019115484672,0.2336178594878529,0.19080761654629022,0.20341431385423506,0.2353250164149705,0.18135259356533162,0.09100459619172685,1.3131976362442549e-5,0.010505581089954037,13.4,4.1,1.3,0.6,0.0,0.6945893423340493,0.6869095816464237,2.4,-68.0,103400,1091
0.3339476594176189,0.07216494845360824,1.059090909090909,1.4438197567882725,2.0566313049650984,0.17785543498252712,0.15495677763472504,0.2065477285267611,0.23422843479860223,0.16884311201029978,0.044509839985286,0.00010115872723928638,0.015541659003126724,11.7,3.2,0.0,0.8,0.0,1.0,0.7103642442371987,6.2,-74.2,104300,1093
0.3518230516675307,0.06168153349781742,1.1961519961519962,1.4278181612745282,3.009221277852525,0.11217084225453938,0.08859105191446764,0.08608847982648833,0.10577538025192557,0.0984066957706532,0.039651864416205544,8.34190695993104e-6,0.005894947585017935,10.2,6.1,0.2,0.4,0.0,0.5508546490483694,0.6619950733025615,3.7,-74.5,183400,1095
0.43446412361993625,0.044111969111969115,1.0347683315950889,1.4180184756039491,3.038593231129235,0.1687714554505411,0.1426791354894179,0.12433102606116868,0.1611518500750746,0.08967833178615259,0.06246456540836225,2.492103148149302e-6,0.006990349330558792,6.0,7.5,0.4,1.0,0.1,0.21317928226370492,0.6510161216441173,5.3,-63.900000000000006,176600,1097
0.5309849967384214,0.07478991596638655,1.0198019801980198,1.3477130476649013,2.856432566811684,0.14575446187128177,0.11695511087074094,0.24851270957274202,0.3124661979448351,0.25229853975121685,0.05083829096809086,6.760411032990806e-5,0.0014872904272579773,10.0,3.1,0.8,0.8,0.0,0.7798953293176657,0.7748658035996211,11.9,-69.2,114900,1099
0.5601637967240655,0.04454486765655261,0.9520942589014629,1.4655387688850043,2.7530823861193747,0.2012667290852013,0.17141598281654458,0.08239246571570193,0.11045877622955336,0.0860714875805475,0.06644269427768905,3.3045106570468688e-6,0.005155036624993115,3.3,7.3,0.4,1.2,0.1,0.116351514345683,0.6234240651233782,6.0,-56.7,160100,1101
0.3764536970567121,0.0481907338518769,1.1938447913207129,1.2822723119098385,2.975731598260816,0.1260461109287824,0.09638578930095175,0.1290408598621595,0.16823925172300624,0.12612815884476536,0.050192812602559894,8.204791598293405e-6,0.004984410895963243,4.0,5.6,0.1,0.9,0.0,0.3796676992396508,0.6610311379642941,4.0,-71.5,193000,1103
0.5697211155378487,0.0741869918699187,0.7013463892288861,0.8392757059711144,2.551792364990689,0.3217527386541471,0.24350547730829422,0.26416275430359937,0.28544600938967135,0.22347417840375583,0.13708920187793427,0.0,0.0009389671361502347,7.0,4.1,0.0,3.5,0.0,1.0,0.6930922577654149,15.8,-68.3,87700,1105
0.45295149035651666,0.1001100110011001,1.3641720683559222,1.8020373786797144,2.622623048453652,0.17923985027353873,0.15217391304347827,0.2346674344946732,0.24460120932911023,0.16873020443420672,0.06680103656780881,0.00010077742585660812,0.010221710336884538,15.0,5.0,1.1,0.3,0.0,1.0,0.7043933663078266,6.5,-74.4,123300,1107
0.4608030592734226,0.01729106628242075,1.0291093769354638,1.3027325646064292,3.1066908529847166,0.14811582705275683,0.12011106703689012,0.14970249900833002,0.19523998413328048,0.11463704879016268,0.05815152717175724,1.5866719555731853e-5,0.004918683062276874,7.5,4.5,0.4,1.7,0.3,0.5708205545471615,0.6414107094319108,3.9,-61.9,149000,1109
0.4453193350831146,0.020161290322580645,1.1493192797540623,1.2827717585426837,3.569280906286978,0.17552317300317738,0.14626931083598116,0.1627040648624959,0.19327270735181334,0.13531280815163804,0.04240166538840802,0.00010956502684343158,0.005806946422701874,11.7,7.1,1.0,1.2,0.0,1.0,0.6689617486338798,2.8,-77.7,184000,1111
0.470395186653904,0.11500974658869395,1.021404174573055,1.2046300793265339,3.0432002557646967,0.1881096535486041,0.14858728557013118,0.1815506222670703,0.22544567776656577,0.14257484022872524,0.08257652203161789,1.2613521695257316e-5,0.009670366633030609,5.7,7.5,0.9,1.1,0.0,0.38678310644699665,0.7172751558325913,6.6,-59.6,152300,1113
0.26920468034593864,0.06535381951958451,1.125283053745552,1.310522340038609,2.7660678794323545,0.10386634567972851,0.09017605940192013,0.07651477796792064,0.09667314441511732,0.07161295936421386,0.03564695304115787,2.900484380891609e-6,0.00519186704179598,8.3,9.8,0.0,0.7,0.0,0.665307743216413,0.6318771748330669,4.5,-81.5,218500,1115
0.22484078724858778,0.0107113654946852,1.1166734707763488,1.1280542891358698,3.193183883347765,0.04924251293698925,0.03733579975179713,0.04636242302198703,0.06442737724494818,0.05304750977591499,0.026178378251808836,4.683073032523942e-6,0.005502610813215632,8.2,15.2,0.1,0.6,0.0,0.24214013024927014,0.5157390234178642,2.9,-80.3,298700,1117
0.6941823899371069,0.012534818941504178,0.7613976705490848,0.9426478137103924,2.2142650272504674,0.26652675760755506,0.19181532004197271,0.19811122770199371,0.2344176285414481,0.1657922350472193,0.04952780692549843,0.00025183630640083945,0.010703043022035676,8.5,8.0,0.6,3.1,0.0,1.0,0.7670427832628115,8.6,-68.6,84100,1119
0.48914136336215563,0.045364891518737675,1.0134590986816703,1.3370429773166181,2.4515991395402583,0.1629724223904649,0.15309069901790873,0.12545227887743624,0.13937790750706924,0.1144455593055429,0.0679558515005017,3.344583295326705e-5,0.00702362492018608,10.8,3.5,0.1,1.0,0.4,0.5829819753346684,0.7010000934666791,8.1,-71.6,137900,1121
0.46827326995357066,0.09025641025641026,1.0807652652079276,1.3459069551982,2.532132552242721,0.16400773507372493,0.12412376117959874,0.13518249939569738,0.1795987430505197,0.13052936910804935,0.05982596084118927,4.230118443316413e-5,0.01553057771331883,7.9,4.5,0.3,0.9,0.1,0.8048135413911663,0.728007290400972,7.5,-74.6,144800,1123
0.34633236950235885,0.01862716339102376,1.0420027098522486,1.3530330643061703,3.654588956479585,0.11447032272107596,0.09506352461363975,0.09263481080090274,0.12528497290609353,0.08112133258486176,0.05811728854723963,2.291239445978302e-6,0.008065162849843623,5.5,6.6,0.8,1.5,0.3,0.29395821013207174,0.6043886808755761,5.4,-61.2,233700,1125
0.38337765957446807,0.03309768637532134,1.1181268882175226,1.6670746134704035,2.405107413454659,0.1424546149820875,0.1184639536287888,0.1641911202350763,0.18274765527512782,0.1301775147928994,0.04214466851829489,3.622750875498128e-5,0.009580163426317272,15.2,3.4,0.1,0.6,0.1,0.807139282735613,0.7047113980478057,4.4,-76.5,131100,1127
0.33459835547122074,0.02021772939346812,1.3358778625954197,1.4033065995127694,2.5254946035733767,0.12257837266643185,0.11553363860514265,0.17981683691440647,0.20588235294117652,0.16449454033110245,0.04984149348362099,0.00012328284607256076,0.009862627685804861,18.0,5.2,0.1,0.5,0.0,1.0,0.6643776824034335,6.2,-84.9,152800,1129
0.6504854368932039,0.013458950201884253,0.9507785032646912,1.6495406847972114,1.9935599962117625,0.36257784998646087,0.2826969943135662,0.2198754400216626,0.26969943135662067,0.2271865691849445,0.13322502030869213,0.0003249390739236393,0.017330083942594096,12.4,1.7,0.7,0.7,0.0,1.0,0.7787977494817886,12.1,-76.9,84200,1131
