ZIP,ALR_VALB,ALR_VALP,ALR_VALA
15824,0.0010944212078547184,2.4683129855134537e-6,0.0012175128245750031
15825,0.0002552371474447544,1.2844557077531079e-6,0.0011650117854738343
15827,0.00015291893540683306,1.4556720890284533e-6,0.0021755172886518312
15828,0.00016750355128557543,1.5632476263287124e-6,0.0012233904522040504
15829,0.00017627932545531862,1.2795958609673853e-6,0.0011637764658666721
15832,0.00016900695494616232,2.5480952002855036e-6,0.0025903019612761387
15834,0.00017259636537969776,2.349555782539896e-6,0.002645678621312517
15840,0.00016512801668625726,1.0698685771800849e-6,0.0011199146452186318
15845,0.00014846798368348653,1.4567130324086174e-6,0.001951504128967732
15846,0.0002397850724755754,1.7632229877556025e-6,0.0021991094119059302
15848,0.00012530670709794684,2.1242784644275064e-6,0.00226357811205363
15849,0.00012549831313621076,2.114922338237815e-6,0.002257931087111774
15851,0.00047518022173006884,1.7786480403595562e-6,0.0011718477087361433
15853,0.00015387785281693588,1.499015368541451e-6,0.0019902205843656076
15856,0.00012598640709223944,2.13307709936164e-6,0.0022600044629709297
15857,0.00014910607810965677,1.2772543372200408e-6,0.0020795423185897585
15860,0.00019340700568686367,1.2246512647162338e-6,0.0012044376462840005
15861,0.00017350629290731125,2.8233373597787136e-6,0.00264711286039217
15863,0.0005492565997336268,2.1329482994999997e-6,0.0012195229465033943
15864,0.00023647257740941859,1.6184426518383357e-6,0.0012688879371391443
15865,0.00043929398048229924,1.363045475835115e-6,0.0011792243200803559
15866,0.00012586623097785246,2.1411000747203153e-6,0.002259102579183091
15868,0.00015782127783355704,1.4753550515677151e-6,0.002180265031270136
15870,0.00014848564516750404,1.5726510485368782e-6,0.001976818159518374
15901,9.641507100705685e-5,6.473542639049704e-6,0.0015969040582079817
15902,8.583589490883999e-5,1.9888662061556463e-6,0.0015593020865592206
15904,8.22977411980315e-5,1.7121228139756862e-6,0.0015325215812975915
15905,9.094755456383608e-5,1.948691990926791e-6,0.0013671043409930483
15906,8.592832362807632e-5,2.713446786839199e-6,0.0016637228644563729
15907,8.992705500099621e-5,1.0900624211702677e-5,NaN
15909,9.25579147704536e-5,1.6397122362707245e-6,0.00175094475437052
15920,0.000122444266662491,1.1938928614893173e-6,0.0015753133011945965
15923,0.0001086252242621867,3.323051082279052e-6,0.00046385233923327624
15924,9.772810656182051e-5,2.0873780130739535e-6,0.0011604291903990953
15926,9.93048842889868e-5,2.128474016060632e-6,0.0013079446409550134
15927,0.00010140330052961945,1.618558008595219e-6,0.0017708932907432313
15928,0.0001016485416378677,2.404563926976452e-6,0.0012253375132507654
15929,0.00011645071088802546,1.1311674078708103e-6,0.0016750821765624622
15931,0.000101305933009863,1.653117997423811e-6,0.0017782560583612765
15935,0.00010814866714954028,2.4717926692024093e-6,0.0012685033494011578
15936,0.00010312923216301271,2.53669216536259e-6,0.0012676107597804152
15938,0.00010096483895407276,1.8366984749833958e-6,0.0017871968799698342
15940,0.00010075881956721585,1.5958567432453223e-6,0.0017874298152918218
15942,9.87820640027876e-5,1.6992235921940703e-6,0.0017420869390655119
15943,0.00010002270811534235,1.9042501474960301e-6,0.0017866823596094982
15944,0.0001129405536987949,2.5062786764953218e-6,0.0010984238906387462
15945,9.158999951654514e-5,1.695562736340331e-6,0.0016774731065624959
15946,9.992356682756221e-5,1.9749827391920502e-6,0.0016926938975349232
15949,0.00011917521429401322,1.3079581418721508e-6,0.0015153512467631536
15952,8.314287574139793e-5,2.157714816955146e-6,0.0015193383519100053
15953,9.352515816818827e-5,1.9065637625156249e-6,0.0011208040585705865
15954,0.00011694026721259457,2.101440991328283e-6,0.0011754483841945513
15955,9.171098592612034e-5,2.003788374059319e-6,0.0017487703773414326
15956,9.251563374184549e-5,2.044776338309315e-6,0.0016516719763102839
15957,0.0001082145870568621,1.4956329169704915e-6,0.0017010749425379417
15958,9.551276087161562e-5,1.914651667458008e-6,0.0017833870495109754
15961,0.00011174164299782271,1.391304164088062e-6,0.0016707530408675982
15963,9.261720576459443e-5,2.2699042687621703e-6,0.001170257622743301
16001,8.102870393933666e-5,1.7225464663622987e-6,0.0006091584877308223
16002,8.049964545626625e-5,1.375050136874618e-6,0.0006081089494556762
16003,7.077214134232742e-5,1.1414606605669331e-6,NaN
16020,7.126882025337101e-5,1.4839639222345365e-6,0.0005674718382707171
16023,6.50724967111862e-5,1.3417403121676466e-6,0.0005896213302141372
16025,7.443672946084475e-5,1.372203151975974e-6,0.0006127161433375379
16028,0.00011147534030727479,1.328059314871395e-6,0.0008860101356062527
16029,0.00010385929719198147,1.3579288660261958e-6,0.0006189419440254884
16033,0.00010605656174280546,2.178189286198013e-6,0.0008414693485529725
16034,6.952137683882557e-5,1.4021354865838677e-6,0.0006120699049861996
16036,0.00014357364405998346,1.8963036208627187e-6,0.001159267543744616
16037,9.645357324171139e-5,1.6929537404593348e-6,0.0007591954256568795
16038,9.609946559205859e-5,1.7271332579343216e-6,0.0007764518988583317
16040,7.126882025337101e-5,1.4839639222345367e-6,0.0005674718382707171
16041,8.81768584203453e-5,1.3853396797672064e-6,0.0006470721156816315
16045,6.114438597084103e-5,1.1163015502947934e-6,0.0005791461632369314
16046,6.127562811436137e-5,1.1873870781734446e-6,0.0007852261517027197
16049,0.00011489088076819787,1.6134093146210905e-6,0.0009470519963605716
16050,7.958208923008527e-5,1.510998940803873e-6,0.0005674872980373256
16051,8.080766642436475e-5,1.3427909403545723e-6,0.0008764292961059279
16052,6.036275112720699e-5,1.198388388692744e-6,0.0006329300654508396
16053,7.38646643719044e-5,1.5115585477807782e-6,0.0006698904035801965
16055,6.447179736538182e-5,1.322770495432825e-6,0.0006236329415693952
16056,6.485189862021064e-5,1.4163597214725627e-6,0.0006189367159081724
16057,0.00010619972308758867,1.744831302774682e-6,0.0007256406582550386
16059,7.873605316172769e-5,1.4332944859728492e-6,0.0006659431269385862
16061,6.773683227780982e-5,1.3628590991220582e-6,0.0006043002956125707
16063,0.000117208851533237,1.8549609449287066e-6,0.0007688645806337728
16066,6.746619604044776e-5,1.3937230047398959e-6,0.0006924337642779415
16101,0.0001146912214438225,1.4946344502634978e-6,0.00120475831888654
16102,0.00014014890074150896,2.038073191088915e-6,0.0012071081672939414
16105,8.791311092945445e-5,1.1765326690297259e-6,0.0012057053698562893
16110,0.0001462264391032208,1.3579312030554853e-6,0.001112842913622528
16111,0.00014474771409014235,1.280417170385381e-6,0.0010997293353697105
16112,9.567916603833349e-5,1.4990417381117522e-6,0.0012062802908433703
16114,7.809702558082258e-5,1.2787350784470226e-6,0.000955192580892171
16115,0.0004543222842360397,1.856106782128786e-6,0.0009617935665996633
16116,9.670211338237254e-5,1.667389376923748e-6,0.0012192032274894837
16117,0.00012143067732678606,1.3065522069042762e-6,0.0010227545555720075
16120,0.00023882318212832518,1.7818939406096307e-6,0.0011887567696359457
16121,7.688911634945763e-5,1.1502823030619913e-6,0.0028000221383776506
16123,0.0001909609789319077,1.698839382973949e-6,0.0009444176621265133
16124,7.773518202672904e-5,1.0941418369527054e-6,0.0009175266739980879
16125,8.03552331117992e-5,1.593325331062423e-6,0.0010266795318562242
16127,8.206204808112654e-5,1.4612200594667072e-6,0.0010040088873021775
16130,7.783101552540295e-5,1.3366847203444702e-6,0.0009721852206040966
16131,0.00015643787436064993,1.3119339446341818e-6,0.0010995883832797127
16132,9.74903882878373e-5,1.7534836556481485e-6,0.0012202922595440089
16133,7.909416000141507e-5,1.2353608919188166e-6,0.0008556782510394131
16134,0.00017224728528192769,1.4158454575503786e-6,0.0010253016770972816
16137,8.205688371734647e-5,1.3482674408756907e-6,0.0009163656828205369
16141,0.00022663830138843936,1.7881691423187003e-6,0.0011418020931798
16142,8.884542033756172e-5,1.3392424591609013e-6,0.001050386066258823
16143,9.086568884693021e-5,1.2887329234401816e-6,0.0011906721612957951
16145,8.454078080335192e-5,1.4693394778688519e-6,0.0009035725849020882
16146,8.009372832699646e-5,1.275978381607395e-6,0.003630896999419564
16148,7.953941776492474e-5,1.262594373145784e-6,0.0009249643944669612
16150,8.141323056805422e-5,1.1366548105218697e-6,0.0010097878078132844
16151,7.783101552540295e-5,1.3366847203444704e-6,0.0009721852206040966
16153,8.829758412187385e-5,1.5707500315666644e-6,0.0008730321736150311
16154,7.805655383275011e-5,1.1271006755792481e-6,0.0010460011070802166
16156,9.027346818860859e-5,1.541494728926877e-6,0.001151888537100569
16157,0.00010084711055126175,1.488269506234083e-6,0.0011677792556468271
16159,8.156780552418711e-5,1.273708127909817e-6,0.0010713490611837042
16201,0.00012661870313087847,1.0853717412689153e-6,0.0008224046139061579
16210,9.468733041421907e-5,1.068038654361328e-6,0.0008114440144178184
16214,0.00014462028575855273,1.4345902041267115e-6,0.001240880577014718
16217,0.00010573019160680381,1.5428324136235569e-6,0.0011521428081180823
16218,0.00010102950264338709,1.1041250636777842e-6,0.0008021926325071242
16222,9.953122279620169e-5,1.0747549059858628e-6,0.0009339529883883014
16224,0.00021756579679007746,1.909791910620446e-6,0.0012394212086913091
16226,9.783870002028209e-5,1.0835460048988895e-6,0.0008267453832627784
16228,0.00010804978930270835,1.0972697329363045e-6,0.0008261823408938447
16229,0.00010868046128227718,1.171393591594921e-6,0.0007949202345579038
16232,9.371198917075355e-5,1.3734546747222626e-6,0.0010037560140583163
16233,0.00010277576702985382,1.2075495271413199e-6,0.0011456202973300408
16235,0.00012971322707092426,1.3797187926065733e-6,0.0011492343570975506
16238,0.00010804978930270834,1.0972697329363045e-6,0.0008261823408938447
16239,0.00010601863659531325,1.605248520086536e-6,0.0011541662469275727
16240,0.0002103392180229649,1.5245948262876268e-6,0.0011349714695008005
16242,0.00025393114248782855,1.8145843723900659e-6,0.0010258421248879478
16248,0.0001339759713023171,1.5641095674995564e-6,0.001087169584145971
16249,8.78709025834243e-5,1.0362567130910905e-6,0.0008292009472969891
16253,8.765168396700362e-5,1.0310700107391767e-6,0.000823498348243289
16254,0.00010297010690583074,1.3662556754516532e-6,0.0010308167215921128
16255,0.00023058400718699063,2.1107683965793556e-6,0.0011957104488323632
16256,0.0001196271388444166,1.3820021492221968e-6,0.001530017938389303
16258,0.00011792631744945111,1.323783372904613e-6,0.0012105647505628347
16259,0.00010265613812115403,1.0649237721476044e-6,0.0008177876099961516
16260,0.0001032334010211922,1.332247711608738e-6,0.0011454938583373103
16262,8.898160777862755e-5,1.079183153074503e-6,0.0008144015484168932
16263,8.935413181085029e-5,1.0359011748553135e-6,0.000829141378523259
16301,0.0005830316901117303,1.9116664169173697e-6,0.0015407723194162419
16311,8.906799617888091e-5,1.3954674270757924e-6,0.0009815730247552563
16313,0.0004669075862507406,1.8493975964691423e-6,0.002162559614392788
16314,0.00036597640990925206,1.7358563898106983e-6,0.0011091895331058496
16316,0.0002725638238005393,1.3973097811917566e-6,0.0011004547639082043
16317,0.00041651916327803976,2.1948620569085385e-6,0.002210791694817763
16319,0.0001843690844829696,1.7763468509802966e-6,0.0010751789292944318
16323,0.00044042623295885875,2.241173552895732e-6,0.001912562833232695
16326,9.644385526464013e-5,1.3056105593272335e-6,0.001051660157328978
16327,0.0001525601505467546,1.3583384655543029e-6,0.0010880939589335626
16328,0.0004593531334521906,1.6656554689834154e-6,0.0009990428941903193
16329,0.0005645088240912299,2.247567985668188e-6,0.003144903717564621
16331,0.00010203618954523897,1.3651018786782778e-6,0.0010232937632845816
16332,9.887838292620034e-5,1.2765401573334702e-6,0.0010743939512517352
16334,9.77225849640059e-5,1.3202920301290793e-6,0.0010490815252791811
16335,0.0004524536605959474,1.5343096741477645e-6,0.001098403896902674
16340,0.0005743676294400836,2.2838424673921323e-6,0.0025298228964143413
16341,0.00013758739933966382,1.627547092388247e-6,0.0011444961108977138
16342,0.00022485472407114584,2.0307157206221175e-6,0.0012905948280205286
16343,0.00035702315616252013,2.3845556631028275e-6,0.0020234701924643312
16345,0.0003373137816104393,1.7386949145647577e-6,0.0021326042819329503
16346,0.000148901687770899,1.8533249034192169e-6,0.0011188125288077787
16347,0.0006168957469624777,2.1020591333324363e-6,0.0020104471726498413
16350,0.00023085220465640804,1.448330666820094e-6,0.0022016583158981774
16351,0.0004995164019448039,2.164898413719083e-6,0.0018640307968204402
16352,0.00032162298593448496,1.6905565511508915e-6,0.002100276634103486
16353,0.00014208763604569641,1.719587983753019e-6,0.0010782902589854956
16354,0.00071671023172162,1.8678267340591908e-6,0.001242706111636068
16360,0.00021578247769282253,1.4230606502497804e-6,0.0010222185076678334
16362,0.0004190663090156134,2.452466222993707e-6,0.0014581109277020854
16364,0.000865252871022533,1.995268384732046e-6,0.0010859445200926974
16365,0.0002177421461855594,1.4548891273545033e-6,0.002141615518745568
16371,0.0007155575321333697,2.6883746078002643e-6,0.0032213142167428284
16373,0.00018443483029858518,1.830889927777647e-6,0.0010673726057574657
16374,0.000199481038797694,1.8837202364669686e-6,0.0010999765924796518
16401,0.00012633892452248283,1.6430406142266424e-6,0.0014640132275886002
16402,0.00021104527529747653,1.397133076734621e-6,0.0022130436584522992
16403,0.0002783427435472947,1.5374958737750841e-6,0.0011404083147410122
16404,0.0002861971232031565,1.451667769105762e-6,0.0010194744614893708
16405,0.00020866662267187105,1.3919502567375388e-6,0.00221092551716852
16406,0.00021248660709571619,1.4990221328434015e-6,0.0011013647249836856
16407,0.00017153016773518192,1.7430476805709369e-6,0.001522867906345686
16410,0.00011876852865155601,1.6790583180651135e-6,0.0012122642208822116
16411,0.00010276712440813782,1.5066106309531858e-6,0.0010265388290868482
16412,0.00017570580005249028,1.8062735589302529e-6,0.001228555136579401
16415,9.939617031595927e-5,1.473778038706598e-6,0.0011576225561293846
16417,0.00011455409683394931,1.5559790346142753e-6,0.0012272436656125916
16420,0.0006298579484859464,2.411300977051495e-6,0.002446338723771254
16421,0.00011552456024266395,1.59437905707892e-6,0.0013301766858931083
16423,0.00010214044671038688,1.5220798349570067e-6,0.0012237331915673812
16424,0.00016260955131959626,1.3437415152409047e-6,0.0010996735756262223
16426,0.00010298320822061978,1.591601312584122e-6,0.0010791812979400294
16428,0.00016044786118399375,1.7761709573349111e-6,0.001118597183040331
16430,0.00010276712440813782,1.506610630953186e-6,0.0010265388290868485
16433,0.0002447284005624963,1.5302765183273568e-6,0.0010992463144303057
16434,0.00033632914767588347,1.5362740419240816e-6,0.0011993640466442205
16435,0.00021501922353513365,1.5219575761529323e-6,0.0011019218482438528
16436,0.0005484491269434819,2.212235284287161e-6,0.002547269999292449
16438,0.0002811473607157681,1.8950398944830624e-6,0.0013922375800278924
16440,0.000265549155191516,1.6073301849348208e-6,0.0011016833308347474
16441,0.0001482863888593406,1.7537570873657462e-6,0.002406125464894826
16442,0.00035103844222395626,2.207610344386404e-6,0.0016435648336786638
16443,0.00010426674328468179,1.5163171134119258e-6,0.001061509379619836
16444,0.0001898648748734957,1.8547933109165996e-6,0.0012399489561987817
16501,7.11602626705296e-5,1.4178518132226666e-6,0.0009627408995107726
16502,6.518990809408763e-5,1.3581572349026604e-6,0.0009627408995108182
16503,6.669274962920785e-5,1.3591103285807527e-6,0.0009627673782320851
16504,6.800185161333999e-5,1.371521863342484e-6,0.00101560386041679
16505,0.00010675669833945497,1.4477259570721591e-6,0.0009658062538285592
16506,7.924611004564548e-5,1.3748460312919944e-6,0.0011309007757367658
16507,0.00014298805637487746,1.4012589331643507e-6,0.0009627408995108002
16508,7.352426323565247e-5,1.3838285660990925e-6,0.0009630479246434625
16509,8.217574801950607e-5,1.4162817691599594e-6,0.0011244257719351413
16510,8.460616645022125e-5,1.4184006566730637e-6,0.0012037218168391478
16511,0.00010430904091671837,1.44970998579028e-6,0.0014640864920046253
16512,6.439616363298409e-5,1.3616975882406977e-6,NaN
16514,6.597485943391038e-5,1.364931614709052e-6,0.0009628455559718926
16601,0.00011093514341129301,1.5868309911799446e-6,0.001616172414714396
16602,0.00011850765714088649,1.636861064316837e-6,0.001748418980192362
16603,0.0001114760814089687,1.333026446382775e-6,NaN
16611,0.00016802417594207023,2.972834989899813e-6,0.003079006465361234
16613,0.00010071552480057653,1.7174102924599858e-6,0.0017764649965897525
16616,0.00012703746827071407,1.9580621551455673e-6,0.0022009461925375337
16617,0.00012029295912143143,1.8393018480681458e-6,0.002017708638279712
16621,0.0001580289515770751,2.0616521815294305e-6,0.002801637636494159
16622,0.00015771678318500217,2.0618530685298595e-6,0.0028031006939921066
16623,0.00015771678318500217,2.0618530685298595e-6,0.0028031006939921066
16625,0.00011303851284779883,3.0482033200280114e-6,0.0016175358188088619
16627,0.00013739017408333378,2.4052544445449065e-6,0.002234362192244106
16629,0.00010047882520446284,1.6235527273421422e-6,0.0017754710138531242
16630,0.00010015045847755224,1.5543146857961361e-6,0.0017818431201439447
16635,0.00011540628172915919,2.699757145907148e-6,0.002153254714319243
16636,0.00010105232082764071,1.8759848058073738e-6,0.0017583530573948107
16637,0.00011807810254031744,2.7793819232701453e-6,0.0017707750708415462
16638,0.00015622491219064263,1.7823966731693348e-6,0.002783589216295531
16639,0.00010307241139739082,1.8127213344724766e-6,0.0019882287201583825
16640,0.00010020618910463424,1.8536611491935495e-6,0.0018852971358679859
16641,0.00010065567074868235,1.6288086381865556e-6,0.001742550116211584
16645,0.00011512973076416961,1.8446200793571828e-6,0.002249624673417581
16646,0.00010961832570699938,2.0106006263969038e-6,0.001809810625674268
16647,0.00015622491219064263,1.7823966731693348e-6,0.002783589216295531
16648,0.00012163019538332363,1.995640360009593e-6,0.002249894190343549
16650,0.00018412279874898698,2.563136497558953e-6,0.0017010346970397373
16651,0.00011174057957224162,1.5526093768143511e-6,0.002146528620134506
16652,0.00016340119070319933,2.2582444704217534e-6,0.002959389626652141
16655,0.00012167800966387956,2.669107936801961e-6,0.001471783684496359
16656,0.00012789047379424046,2.1863878657360126e-6,0.002234509795133186
16657,0.00016050442265646276,1.9465660937051717e-6,0.0027302352525251797
16659,0.000184257988158469,2.7863902089990357e-6,0.0017503432062447072
16661,0.00011181345363216342,1.749401053035146e-6,0.002249725306354565
16662,0.00012267039079512967,1.6292464857556298e-6,0.0018519522885726556
16664,0.00018427754036858543,2.7700018171399543e-6,0.0017509580469736601
16666,0.00011784298846981887,1.9155163979643015e-6,0.001921200239234517
16667,0.0001214533820719128,2.7251912833193103e-6,0.0015983364615704265
16668,0.00010108688329025982,2.007790158093667e-6,0.0017863380794994708
16669,0.0001594416139813613,2.3228068605531836e-6,0.0028016419448945503
16670,0.00012227809869192776,2.646916567791544e-6,0.0014617250291386785
16673,0.00013187221030582945,2.1162522785760958e-6,0.0017900769835339498
16674,0.000163711940766123,2.0470514240768037e-6,0.0026642447270113423
16675,0.00010091498822988576,2.07090918873665e-6,0.0017849102831125263
16678,0.00018049437961789776,1.8159550174312122e-6,0.001969917962893662
16679,0.00018380278009520442,2.0106789151728285e-6,0.0015375793765260567
16680,0.00011164869655748735,1.5392053280172611e-6,0.002118365059213175
16682,0.0001111598022768169,3.1488383881428197e-6,0.0016494643646607033
16683,0.000152449431324846,2.1599316191666667e-6,0.002602244275757312
16685,0.00015771678318500214,2.06185306852986e-6,0.0028031006939921066
16686,0.00012332271104999269,2.0936126752224305e-6,0.0019755535758183545
16689,0.0002079715705399305,1.4965432608612097e-6,0.0015640419061210963
16691,0.00020970882332045946,1.4597577235437317e-6,0.0015539082677696612
16692,0.00013538103906623604,2.4507439282670227e-6,0.0022079194650199314
16693,0.00012061367686944327,1.9748483062949663e-6,0.0017356851018401772
16695,0.0001852682048436872,1.8162731682291565e-6,0.0018031520884020777
16701,0.00042457872427681664,1.800014424728508e-6,0.0028842056747953857
16720,0.00011246260893521723,2.3239050775852854e-6,0.002098953849966083
16726,0.000350355457776171,2.0440098904326427e-6,0.0026773999053761413
16727,0.00033934571864329294,1.7632342563708324e-6,0.0031401787389727424
16729,0.0005088606003676731,2.137189886530698e-6,0.003261190321286747
16731,0.0005081056141508845,2.1376813424526398e-6,0.0032610310612677254
16732,0.0003197965608439663,1.7687289293539697e-6,0.002558037233598147
16735,0.00011293473013145715,1.2580484509893312e-6,0.0020748734256513615
16738,0.00025231788208955716,1.677159315548273e-6,0.002237608927253129
16740,0.00014530557443764551,1.2828788041231755e-6,0.0022146069338026095
16743,0.00039476899855478247,1.4968754516310031e-6,0.0032027821387019466
16744,0.0003284110730767834,1.7926619054016535e-6,0.0025615214373005367
16745,0.0005055142285143453,2.1317514871733817e-6,0.0032603119364666326
16746,0.00015085446062059512,2.9496155126299774e-6,0.0025754586601168614
16748,0.00027107282458444204,2.0425619318721316e-6,0.0021734145234915954
16749,0.00039463729073298807,2.2584920655739135e-6,0.0030320350203493756
16750,0.0004238825482646509,1.6199971483931603e-6,0.003336433615419238
16801,8.272938300727672e-5,5.148846419878095e-7,0.0013241769054740803
16802,7.953840052858881e-5,4.332745451713602e-7,0.0010875730553852583
16803,8.568618766390057e-5,7.729968912594741e-7,0.0011939646815421461
16804,8.516874402003427e-5,4.477222461043293e-7,NaN
16820,0.0001837486450215474,2.841777259087429e-6,0.0018227723528458195
16821,9.084562795959975e-5,1.5310730384347565e-6,0.0019262041231912824
16822,0.00017873031728245166,3.3351746147982666e-6,0.00251643760776069
16823,0.00012019128996876585,1.5090012851469557e-6,0.001503323988672379
16827,0.0001017742740585609,1.40967901745779e-6,0.0013051624859327774
16828,0.0001346233267216952,2.173181705732173e-6,0.0017655067254012504
16829,9.092602486389072e-5,2.7419778582165064e-6,0.0016844710871934435
16830,0.00012041046499575422,2.0578001797495982e-6,0.0021755882643758172
16832,0.00018374864502154737,2.841777259087429e-6,0.0018227723528458195
16833,0.0001326064613539502,1.945731131300338e-6,0.0023069960180466926
16836,0.00010766780763871343,1.6466950538053604e-6,0.002044697040013468
16837,0.00014326613805884324,2.6891639753009867e-6,0.0021931086772425563
16838,0.00011369968026461903,1.800190345219187e-6,0.0023616865044625546
16839,9.084562795959975e-5,1.5310730384347567e-6,0.0019262041231912822
16840,9.084562795959975e-5,1.5310730384347567e-6,0.0019262041231912822
16841,0.0001585805982933608,2.451370436158765e-6,0.0021187437478511297
16844,0.00011951630319377155,2.0613772253904353e-6,0.0016096132092069091
16845,9.836012858421658e-5,2.364859405738554e-6,0.0018084366888211209
16850,0.00010766780763871343,1.6466950538053604e-6,0.0020446970400134685
16852,0.00013158148236681375,3.30927541745996e-6,0.0018342909702236884
16853,0.0001863792877841565,3.2751913928748704e-6,0.0017889643117614692
16854,0.00018374864502154742,2.841777259087429e-6,0.0018227723528458195
16858,9.147082168079391e-5,1.5322987117362978e-6,0.0019335154395167813
16859,9.092602486389071e-5,2.7419778582165064e-6,0.0016844710871934438
16860,0.00010601541515918796,1.9397133715502755e-6,0.0018752726573539552
16861,0.00011425733936414501,1.7954029304857512e-6,0.0022734908883140317
16863,0.00011823773721017616,1.8947002363374296e-6,0.002274958120604311
16864,0.00016766646441576574,2.790564297670249e-6,0.0023821296504120447
16865,9.391006911206527e-5,2.182558776905211e-6,0.0015556316061823543
16866,0.00011708069516729589,1.7861790429182597e-6,0.0018255485714184286
16870,9.466866686449479e-5,2.1996889717207846e-6,0.0014052321202187904
16871,0.00012045317688999405,2.5193545811234663e-6,0.0025699332931535786
16872,0.00013158148236681378,3.3092754174599604e-6,0.0018342909702236882
16874,9.217977623829935e-5,2.7472464499994514e-6,0.0016856124146554308
16875,0.0001629530238676732,2.586873404641022e-6,0.0018351411455245672
16877,0.00012188797855695761,2.2224783597486385e-6,0.002368467999841942
16878,0.00011404983100636143,1.6078918047678163e-6,0.0021866915432319557
16879,9.084562795959975e-5,1.5310730384347567e-6,0.0019262041231912824
16881,0.00011382257448597906,1.5921515384568978e-6,0.002187440544576183
16882,0.0001837486450215474,2.841777259087429e-6,0.0018227723528458195
16901,0.00014019139095643635,1.8816141151713657e-6,0.0022235795531879592
16910,0.0009129138229751068,1.1737955429584102e-6,0.003046926767071675
16912,0.0001429157291651761,1.86929544121338e-6,0.0021095704468223867
16914,0.0005664361072797407,1.1153538696225154e-6,0.002857880914886928
16915,9.685526570600235e-5,1.9458996247478214e-6,0.0019324737234990292
16917,0.0001669817223982166,2.073039847642248e-6,0.002276512510819121
16920,0.00013795728780658368,1.908477272400773e-6,0.0026513403961326023
16921,0.00013953681829741228,2.147101093255001e-6,0.0023144525012828336
16922,9.959417386144318e-5,1.9405556902185405e-6,0.0017436011903273838
16923,9.236082726672054e-5,2.0568749468339096e-6,0.0016836585114591053
16925,0.0012763994052567861,1.4174847961521645e-6,0.0024929270057336196
16926,0.000960081831096919,1.2494970897216155e-6,0.0035021257329230426
16927,8.880810851821127e-5,1.8931264684485344e-6,0.0016804692887428766
16928,0.00015308676219158714,2.6337653200039773e-6,0.0026664960713009144
16929,0.00011769250274897335,1.5890744573006244e-6,0.002530057512444519
16930,0.00017425654439299926,2.187368200038542e-6,0.001975547927078185
16932,0.00016730107950663702,2.0954936051855223e-6,0.0022769469227631213
16933,0.00015979901186085612,1.6072342643292157e-6,0.002252583304266004
16935,0.00012878367967313794,1.7883207477884628e-6,0.0023112042745189556
16936,0.0002997539273121612,1.5724535247992342e-6,0.0024748812122499272
16937,8.845279675682688e-5,1.890555062864732e-6,0.0016780568563972403
16938,0.0001849633672722509,2.377073894860819e-6,0.0019909870075310076
16941,8.845279675682687e-5,1.8905550628647321e-6,0.00167805685639724
16942,0.00013828531300028922,1.923510440239088e-6,0.0026503604115706335
16943,0.00011687242377593682,1.9416890627983687e-6,0.0020163027676317496
16945,0.0007080468306561237,1.1526167280379576e-6,0.0028154720799420867
16946,0.00012691311245738548,1.7431494565218612e-6,0.0023615680411203347
16947,0.0006972337621628035,1.2053323521029742e-6,0.0028983410715601493
16948,9.059534223471042e-5,1.9736516925284515e-6,0.0016785199629173828
16950,0.0001440266730745628,2.409018994730572e-6,0.002448196163289482
17001,0.00016319680984200173,1.4268885845051814e-6,NaN
17002,0.0001780372273829385,2.168242256924809e-6,0.002650275054090348
17003,0.0002495551798980817,2.315076447657413e-6,0.003428894042747099
17004,0.00018058920317658866,2.1742103315518095e-6,0.0026122006135149796
17005,0.00025611110563382943,1.760711098801449e-6,0.002794977895821606
17006,0.0001408651285532667,2.856094893654338e-6,0.0025384848029626453
17007,0.00016975413192476561,1.7937277702026988e-6,0.0028644406796575466
17009,0.0001812532351123319,2.5526707225281187e-6,0.0026865517015148693
17010,0.00024447988346277676,2.0721785359798905e-6,0.0032307008394957346
17011,0.0001686036843575568,1.617451177103079e-6,0.0036210130457173216
17013,0.00016820041081560828,1.7385617014530837e-6,0.002638415883925149
17014,0.00023346326034458316,3.2162365810127947e-6,0.002012562686325661
17015,0.00016583292691239719,1.6309464550229514e-6,0.0026213069052661284
17016,0.0002466072680245341,2.067614338042744e-6,0.004115776011012312
17017,0.0002075284895659614,1.9033620785622312e-6,0.0030935869769153634
17018,0.00047918896161255463,2.783264469099489e-6,0.00330361260645793
17019,0.0001882828230081512,9.35060297587147e-7,0.0038891075944507505
17020,0.0001634733234981254,3.177692813303373e-6,0.002404417177139858
17021,0.00022698979960650558,2.582605011258147e-6,0.002147232023013701
17022,0.0002346244441197052,1.0440790956747318e-6,0.004391600737550684
17023,0.00021670627941650834,1.587410754404899e-6,0.0027890014854596657
17024,0.0001474215000672598,2.7471084562070315e-6,0.002475931347436714
17025,0.0001648440783901652,1.565744963767937e-6,0.0024520531058375367
17026,0.00024045151962411932,2.2476964770421813e-6,0.0032263133742672914
17027,0.00017265151369720073,1.6266456566532452e-6,0.0025580722275622457
17028,0.00022931904274159056,2.112457395396063e-6,0.0033478537464685042
17029,0.00019676016177248295,2.515449292094743e-6,0.0027880142735501818
17030,0.00025611110563382943,1.760711098801449e-6,0.002794977895821606
17032,0.00027433324039079443,1.810929452521798e-6,0.002992775755111402
17033,0.00027018210008278456,2.1031233174166233e-6,0.00439516158387589
