ZIP,Total Offenses Rate,Crimes Against Persons Rate,Crimes Against Property Rate,Crimes Against Society Rate
1139,0.09437938502639122,0.03334889571904706,0.05195891530171575,0.009071574005628396
1119,0.09437938502639122,0.03334889571904706,0.05195891530171575,0.009071574005628396
1129,0.09437938502639122,0.03334889571904706,0.05195891530171575,0.009071574005628396
1095,0.03321438374965688,0.007891847378534175,0.023812791655229208,0.0015097447158934944
1118,0.09437938502639122,0.03334889571904706,0.05195891530171575,0.009071574005628396
1128,0.09437938502639122,0.03334889571904706,0.05195891530171575,0.009071574005628396
1028,0.03357504113094875,0.006702821278410822,0.025653525074645054,0.0012186947778928768
1108,0.09437938502639122,0.03334889571904706,0.05195891530171575,0.009071574005628396
1106,0.02073467298092922,0.0030718034045821067,0.016702931012415205,0.0009599385639319084
1138,0.09437938502639122,0.03334889571904706,0.05195891530171575,0.009071574005628396
1010,0.005657327586206897,0.0013469827586206897,0.003771551724137931,0.0005387931034482759
1069,0.04821616374079767,0.020063101690801714,0.020791198123129198,0.007361863926866758
1056,0.027949424850270937,0.007557752638083468,0.019155813290236714,0.0012358589219507558
1022,0.059953127554820775,0.020075213923659685,0.036135385062587434,0.0037425285685736605
1021,0.059953127554820775,0.020075213923659685,0.036135385062587434,0.0037425285685736605
1014,0.059953127554820775,0.020075213923659685,0.036135385062587434,0.0037425285685736605
1033,0.014257294429708222,0.0028183023872679043,0.011273209549071617,0.00016578249336870026
1040,0.13480613165013525,0.04089534822044237,0.07696387842783642,0.016946905001856468
1041,0.13480613165013525,0.04089534822044237,0.07696387842783642,0.016946905001856468
1090,0.07408576136881596,0.01658427123873637,0.05178640300129729,0.005715087128782301
1089,0.07408576136881596,0.01658427123873637,0.05178640300129729,0.005715087128782301
1085,0.022460577135968905,0.005781200029521021,0.01576914561243819,0.0009102314940096927
1073,0.02031275189424472,0.0022569724326938576,0.017733354828308883,0.00032242463324197966
1086,0.022460577135968905,0.005781200029521021,0.01576914561243819,0.0009102314940096927
1034,0.015665796344647518,0.0013054830287206266,0.01370757180156658,0.0006527415143603133
1077,0.027422501625840017,0.006394970734879688,0.020268805549533926,0.0007587253414264037
1001,0.041857193105874074,0.009743228983468168,0.03014421385860007,0.001969750263805839
1116,0.02073467298092922,0.0030718034045821067,0.016702931012415205,0.0009599385639319084
1036,0.05688744412840309,0.013612352702153597,0.04144656643640796,0.0018285249898415277
1057,0.029451632778804682,0.008749229821318545,0.015773259396179913,0.004929143561306223
1081,0.010514665190924184,0.0016602102933038186,0.008301051466519093,0.0005534034311012728
1521,0.01358695652173913,0.002717391304347826,0.01048136645962733,0.00038819875776397513
1082,0.026293308020882773,0.014143331751305173,0.007403891789273849,0.004746084480303749
1007,0.01789563059238456,0.006661877081836588,0.00992750310234472,0.0013062504082032526
1003,0.008603073401994442,0.0033921857119503024,0.004924799738433873,0.00028608795161026647
1004,0.008603073401994442,0.0033921857119503024,0.004924799738433873,0.00028608795161026647
1075,0.02811350499211771,0.010772464529689963,0.014345769837099316,0.0029952706253284288
1035,0.06684441058845934,0.011045515139973339,0.05351361645400876,0.0022852789944772423
1038,0.009385407205570693,0.002119285498032092,0.007266121707538601,0.0
1060,0.03684833344290316,0.013214121359542436,0.020938794293603312,0.0026954177897574125
1027,0.02365456821026283,0.005381727158948686,0.017146433041301628,0.0011264080100125157
1061,0.03684833344290316,0.013214121359542436,0.020938794293603312,0.0026954177897574125
1032,0.0010626992561105207,0.0,0.0010626992561105207,0.0
1098,0.008481764206955046,0.002544529262086514,0.005937234944868533,0.0
1431,0.015161086544535692,0.0006317119393556538,0.013897662665824383,0.0006317119393556538
1463,0.018840455596471697,0.004367560161000257,0.012417573006765437,0.002055322428706003
1469,0.02122641509433962,0.006289308176100629,0.013364779874213837,0.0015723270440251573
1464,0.015314632297194845,0.005610310841546626,0.008794541319181198,0.0009097801364670204
1824,0.024324852682436397,0.0038260675286955065,0.019940235149551764,0.0005585500041891251
1886,0.010015662352650235,0.0012365015250185476,0.007336575715110049,0.0014425851125216388
1450,0.008255563531945441,0.0017946877243359654,0.006191672648959081,0.00026920315865039483
1879,0.017658442186744075,0.0038703434929850023,0.010079019512981777,0.003709079180777294
1827,0.0142602495543672,0.0029708853238265003,0.00980392156862745,0.0014854426619132501
1887,0.02803000394788788,0.007895775759968417,0.018905996403035488,0.001228231784883976
1821,0.020014556040756915,0.004488112566715187,0.013901018922852984,0.0016254245511887434
1822,0.020014556040756915,0.004488112566715187,0.013901018922852984,0.0016254245511887434
1730,0.0103421406814479,0.002337607140327265,0.007862860381100801,0.00014167316001983425
1460,0.012374779021803181,0.0017678255745433118,0.00923197800039285,0.0013749754468670202
1748,0.01170816503911243,0.002965386778465157,0.00828263203640268,0.0004601462242445933
1721,0.012421006755284375,0.003432120287644367,0.008389627369797342,0.0005992590978426672
1749,0.021294978654198007,0.005895507216914007,0.014078064647286033,0.001321406789997967
1752,0.03769651485051382,0.0117970225394256,0.02457508645427121,0.0013244058568170113
1503,0.0071533768146433835,0.0008415737428992215,0.005049442457395329,0.0012623606143488324
1775,0.00912721049629207,0.002139189960068454,0.0068454078722190535,0.0001426126640045636
1754,0.02057730780222921,0.006382776031247023,0.012860817376393255,0.0013337143945889303
1720,0.01261737089201878,0.002976190476190476,0.009305835010060362,0.00033534540576794097
1432,0.030249110320284697,0.008422301304863582,0.019098457888493476,0.0027283511269276394
1451,0.01273148148148148,0.0028935185185185184,0.009837962962962963,0.0
1864,0.011789581598000897,0.0032036906516306786,0.007945152816044083,0.0006407381303261357
1867,0.011537696439228168,0.0017903322060871295,0.009269942311517804,0.00047742192162323455
1803,0.037305939599907315,0.006140418629798409,0.02992971344713061,0.001235807522978296
1801,0.023762614127823163,0.003724171071600192,0.018284478616049975,0.0017539644401729938
2420,0.00890024673951357,0.0013218188227000353,0.007490306661966866,8.812125484666901e-5
1890,0.010847907903475758,0.0008412663272083241,0.009785255700686297,0.00022138587558113792
2180,0.026248115633590495,0.005852620377760042,0.01973042475835772,0.0006650704974727321
1888,0.023762614127823163,0.003724171071600192,0.018284478616049975,0.0017539644401729938
2148,0.028355446329968424,0.007466052791214944,0.02029833102611563,0.0005910625126378498
2474,0.012917447371321503,0.002843601895734597,0.009831367794555275,0.00024247768103163232
2155,0.025234329232571764,0.006722319859402461,0.01739894551845343,0.0011130638547158758
2145,0.028536214203966646,0.006904531334498761,0.021128620477154678,0.0005030623923132066
2149,0.03480096501809409,0.009831121833534379,0.022336147969441094,0.0026336952151186166
2144,0.028536214203966646,0.006904531334498761,0.021128620477154678,0.0005030623923132066
2140,0.05441324815063887,0.015475790181573638,0.037684936112979156,0.0012525218560860793
2138,0.05441324815063887,0.015475790181573638,0.037684936112979156,0.0012525218560860793
2143,0.028536214203966646,0.006904531334498761,0.021128620477154678,0.0005030623923132066
2139,0.05441324815063887,0.015475790181573638,0.037684936112979156,0.0012525218560860793
2141,0.05441324815063887,0.015475790181573638,0.037684936112979156,0.0012525218560860793
2142,0.05441324815063887,0.015475790181573638,0.037684936112979156,0.0012525218560860793
2238,0.05441324815063887,0.015475790181573638,0.037684936112979156,0.0012525218560860793
2472,0.031153538356007773,0.00668800731679433,0.023751000342974733,0.0007145306962387105
2478,0.01890344931465582,0.00274890796806748,0.015928603705377315,0.00022593764121102577
2476,0.012917447371321503,0.002843601895734597,0.009831367794555275,0.00024247768103163232
2421,0.00890024673951357,0.0013218188227000353,0.007490306661966866,8.812125484666901e-5
2451,0.02310453469598884,0.008683793908804489,0.013339185228145523,0.0010815555590388262
1773,0.013208100968594072,0.0019078368065746992,0.011006750807161726,0.000293513354857646
1778,0.010149297639185114,0.0017650952415974113,0.008237111127454585,0.0001470912701331176
1742,0.018682675044883305,0.0031418312387791743,0.014923698384201076,0.000617145421903052
1741,0.013040093421564812,0.001946282600233554,0.010704554301284546,0.00038925652004671076
1718,0.01261737089201878,0.002976190476190476,0.009305835010060362,0.00033534540576794097
1776,0.013891073019866855,0.002620957173559784,0.01032657126382555,0.0009435445824815223
1701,0.025048142274580878,0.0064284096057997285,0.017288740371545083,0.0013309922972360672
2493,0.012704953214868229,0.0025753283543651817,0.010129624860503048,0.0
2452,0.02310453469598884,0.008683793908804489,0.013339185228145523,0.0010815555590388262
2453,0.02310453469598884,0.008683793908804489,0.013339185228145523,0.0010815555590388262
2454,0.02310453469598884,0.008683793908804489,0.013339185228145523,0.0010815555590388262
2471,0.031153538356007773,0.00668800731679433,0.023751000342974733,0.0007145306962387105
2458,0.016357073888454643,0.0026552944962986804,0.013517862890247827,0.0001839165019081337
1760,0.030313106123579937,0.005846494873926296,0.02371848157384317,0.0007481296758104738
1702,0.025048142274580878,0.0064284096057997285,0.017288740371545083,0.0013309922972360672
1704,0.025048142274580878,0.0064284096057997285,0.017288740371545083,0.0013309922972360672
1703,0.025048142274580878,0.0064284096057997285,0.017288740371545083,0.0013309922972360672
1770,0.01441977569237812,0.0036621652552071412,0.010070954451819639,0.000686655985351339
1746,0.009293555121557008,0.0014815812512627112,0.00747525085864368,0.0003367230116506162
2053,0.006089508437270726,0.001834189288334556,0.004035216434336023,0.00022010271460014673
1719,0.01242812094231126,0.00333889816360601,0.00816175106659247,0.0009274717121127806
1462,0.019663865546218486,0.004201680672268907,0.013529411764705882,0.0019327731092436975
2554,0.036314958467769616,0.011464268552207044,0.023340426992517333,0.0015102629230452393
2584,0.036314958467769616,0.011464268552207044,0.023340426992517333,0.0015102629230452393
2215,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2446,0.014799086830888104,0.002650106163891505,0.011957406727438178,0.00019157393955842206
2445,0.014799086830888104,0.002650106163891505,0.011957406727438178,0.00019157393955842206
2026,0.024323028995926192,0.005551561626327982,0.017693106478153208,0.0010783608914450035
2090,0.023281460605317977,0.0026344810684965077,0.02003430952089205,0.0006126700159294204
2027,0.024323028995926192,0.005551561626327982,0.017693106478153208,0.0010783608914450035
2492,0.021387229564517628,0.003064161688693553,0.017920703209631992,0.0004023646661920827
2482,0.01249639527059502,0.0012175974879041302,0.011022461469447915,0.00025633631324297476
2081,0.025613741734437943,0.005358364368777077,0.01953332826632211,0.000722049099338755
2030,0.008691206543967281,0.0013633265167007499,0.0066462167689161555,0.0006816632583503749
2052,0.011438892233594221,0.002332931968693558,0.008202889825406382,0.0009030704394942806
2056,0.012478485370051634,0.0031841652323580036,0.008433734939759036,0.0008605851979345956
2054,0.0040838852097130245,0.0016556291390728477,0.002207505518763797,0.0002207505518763797
2019,0.02783098591549296,0.005126760563380282,0.021183098591549297,0.0015211267605633803
2038,0.009380971683363252,0.003213851410041114,0.005472233481961897,0.0006948867913602409
2093,0.03573682549700221,0.005364468286525718,0.029741243294414643,0.0006311139160618492
2067,0.007371673261423383,0.0020055287549460674,0.005149330587023687,0.00021681391945362893
2062,0.024887670883655715,0.006054619036996909,0.017558395207291036,0.0012746566393677704
2072,0.03527221321932214,0.009654173706168327,0.02382512153915112,0.0017929179740026895
2021,0.021195302445302447,0.006595881595881596,0.013955920205920206,0.0006435006435006435
2186,0.011718337614808037,0.002357743604180596,0.00911426258929514,0.0002463314213323011
2170,0.038159371492704826,0.011233103986727175,0.024720636314839214,0.0022056311911384375
2171,0.038159371492704826,0.011233103986727175,0.024720636314839214,0.0022056311911384375
2169,0.038159371492704826,0.011233103986727175,0.024720636314839214,0.0022056311911384375
2269,0.038159371492704826,0.011233103986727175,0.024720636314839214,0.0022056311911384375
2184,0.034039020340390205,0.008665421336654213,0.023687214611872145,0.0016863843918638439
2188,0.0327067994802945,0.008245993936769164,0.02264183629276743,0.001818969250757904
2343,0.04043174378483588,0.014155533929045385,0.02459524020171636,0.0016809696540741395
2185,0.034039020340390205,0.008665421336654213,0.023687214611872145,0.0016863843918638439
2368,0.02768873828494673,0.009463626095185761,0.01715663827578838,0.001068473913972586
2302,0.05370944941159191,0.01821219409205236,0.03278929299234427,0.0027079623271952856
2043,0.021759056310524848,0.0038257681425098635,0.017534770653170207,0.0003985175148447774
2066,0.01096436581111388,0.002442063294293546,0.008223274358335409,0.000299028158484924
2025,0.02028639618138425,0.002863961813842482,0.017064439140811457,0.00035799522673031026
2762,0.029518803073190457,0.005762232106752932,0.0227456530529721,0.0010109179134654266
1504,0.007993950523927838,0.0033488171113751756,0.003672896186669547,0.0009722372258831155
1756,0.018457169900615238,0.0020507966556239155,0.014040069411579113,0.00236630383341221
2322,0.034562697576396205,0.0027397260273972603,0.03076923076923077,0.001053740779768177
2045,0.028442267847052175,0.0076285552834808815,0.018835938971557734,0.001977773592013562
2061,0.015602353141785319,0.003069315372154489,0.01219200272828033,0.00034103504135049877
2370,0.015377879932140317,0.006895419471351174,0.007169047228150823,0.0013134132326383188
2339,0.017907143322263463,0.0024744416227127693,0.014521065312235463,0.0009116363873152308
2050,0.006688088477058735,0.002503362726049918,0.00369899865490958,0.00048572709609923776
2359,0.015169011127440688,0.0032542515221499054,0.011232416544194835,0.0006823430610959479
2332,0.010232613480873341,0.0030935808197989174,0.0069605568445475635,0.0001784758165268606
2331,0.010232613480873341,0.0030935808197989174,0.0069605568445475635,0.0001784758165268606
2341,0.02060265020874932,0.006716282446905065,0.0118896351424941,0.0019967326193501543
2338,0.022363818090954522,0.004372813593203398,0.017241379310344827,0.0007496251874062968
2364,0.021551426400497342,0.005940457277060164,0.014782068108033432,0.0008289010154037439
2367,0.026272577996715927,0.005911330049261084,0.01904761904761905,0.0013136288998357964
2351,0.029590159288022222,0.00889972223796837,0.01932996995635168,0.001360467093702171
2301,0.05370944941159191,0.01821219409205236,0.03278929299234427,0.0027079623271952856
2305,0.05370944941159191,0.01821219409205236,0.03278929299234427,0.0027079623271952856
2303,0.05370944941159191,0.01821219409205236,0.03278929299234427,0.0027079623271952856
2382,0.02002377823665603,0.0066328765408923095,0.01289030723984732,0.0005005944559164007
2304,0.05370944941159191,0.01821219409205236,0.03278929299234427,0.0027079623271952856
2333,0.016637595599087614,0.0044277472158862205,0.010130148933315444,0.002079699449885952
2379,0.025926394334134312,0.005817629948147211,0.018717592007082333,0.001391172378904768
2346,0.03026615372536704,0.010599042160634372,0.01801837167307843,0.0016487398916542357
2330,0.017824723551741212,0.005694008912361776,0.011800627166199043,0.00033008747318039283
2361,0.028776664582454814,0.010265955126434108,0.016678541827223684,0.001832167628797022
2362,0.028776664582454814,0.010265955126434108,0.016678541827223684,0.001832167628797022
2738,0.01820830298616169,0.003095411507647487,0.014202476329206118,0.0009104151493080845
2571,0.0314473246925889,0.009637753406447324,0.019981721502160186,0.0018278497839813892
2739,0.013452914798206279,0.003327064950094026,0.008968609865470852,0.0011572399826414003
2163,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2115,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2123,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2116,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2199,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2108,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2114,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2113,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2109,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2110,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2203,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2210,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2118,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2111,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2112,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2205,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2196,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2117,0.06364271346855978,0.02430995779553625,0.035614780429449475,0.0037179752435740477
2150,0.06535930438459708,0.029283505563337475,0.03322144990353358,0.0028543489177260354
2151,0.039277462717916406,0.013180004200798151,0.02455716586151369,0.001540292655604565
2152,0.025032938076416336,0.007191480017566974,0.016853315766359244,0.0009881422924901185
1440,0.03122598001537279,0.012490392006149115,0.01628554957724827,0.0024500384319754037
1430,0.023813229571984437,0.007159533073929961,0.014163424124513619,0.002490272373540856
1475,0.03964378052283826,0.015129751986976922,0.021545532892846882,0.0029684956430144596
1368,0.004724409448818898,0.0007874015748031496,0.0031496062992125984,0.0007874015748031496
1468,0.01663832888025261,0.00558659217877095,0.010323050765120233,0.0007286859363614282
1005,0.023029866858582222,0.00791651673263764,0.010075566750629723,0.005037783375314861
1473,0.02009512485136742,0.007134363852556481,0.011296076099881093,0.0016646848989298453
1420,0.043617379589087235,0.014603281528172064,0.026127123129480824,0.0028869749314343455
1453,0.04402688245782471,0.017350157728706624,0.02475654917020985,0.0019201755589082431
1564,0.011151515151515152,0.0025454545454545456,0.007393939393939394,0.0012121212121212121
1523,0.022119158044951837,0.005113568795338328,0.016529908431442503,0.00047568081817100726
1510,0.0032742681047765792,0.001091422701592193,0.001861838726245506,0.0003210066769388803
1740,0.02232606438213915,0.00380754586362063,0.017653167185877467,0.0008653513326410523
1505,0.015069318866787222,0.004621257785814748,0.006027727546714889,0.004420333534257585
1583,0.010960999235279123,0.003313790466479735,0.007519755289319399,0.0001274534794799898
1541,0.017603634298693924,0.007666098807495741,0.009085746734809767,0.0008517887563884157
1531,0.020161290322580645,0.007056451612903226,0.011088709677419355,0.0020161290322580645
1068,0.018094731240021287,0.0037253858435337944,0.013837147418839808,0.0005321979776476849
1543,0.014925373134328358,0.004975124378109453,0.009103419074838573,0.0008468296813803324
1585,0.011238891792995295,0.002875065342394145,0.007579717720857292,0.0007841087297438578
1562,0.017773306505700873,0.0026827632461435278,0.014000670690811536,0.0010898725687458082
1612,0.010292953285827395,0.002573238321456849,0.0059382422802850355,0.0017814726840855108
1507,0.01414321869882388,0.003573023671281822,0.009081435164507965,0.0014887598630340926
1524,0.029212263724337523,0.006602152482590214,0.01908293388803473,0.0035271773537125803
1520,0.010831954265081992,0.003660799358106414,0.006569379670026579,0.0006017752369489995
1545,0.012893700787401575,0.0017470472440944882,0.010679133858267716,0.00046751968503937007
1527,0.0316951566951567,0.007763532763532763,0.021723646723646725,0.002207977207977208
1501,0.03578030890333353,0.006500089450772259,0.027014133222016817,0.002266086230544457
1540,0.022008563058664464,0.0055584766769323215,0.015398482686096298,0.0010516036956358446
1590,0.02567366857627838,0.006895820072140887,0.01336728198599618,0.0054105665181413114
1519,0.011316408792749488,0.00405588102748986,0.006309148264984227,0.0009513795002753994
1568,0.01508515815085158,0.0040145985401459855,0.00900243309002433,0.002068126520681265
1581,0.02939812668088658,0.00899564128721135,0.018779560419178335,0.0016229249744968933
1532,0.0020389957945711737,0.00044603033006244426,0.0015292468459283802,6.371861858034918e-5
1772,0.012465241154473105,0.0016300699971234058,0.010068079393997507,0.000767091763352191
1534,0.01920146296860713,0.004449862846693082,0.012618104236513258,0.0021334958854007926
1757,0.025501934971719643,0.011146760162736084,0.012238282671253266,0.0021168921377302946
1747,0.013098988559111258,0.004642679489305256,0.005969159343392472,0.00248714972641353
1529,0.00825658939345824,0.0025404890441409972,0.005398539218799619,0.00031756113051762465
1569,0.013553491572067424,0.003783969728242174,0.008943928448572412,0.000825593395252838
1516,0.01661990071228146,0.006259443125404706,0.009065400388517159,0.0012950571983595942
1571,0.013401888064733648,0.007838840188806474,0.0038772757923128793,0.0016857720836142953
1570,0.05114798817913162,0.02341441236644692,0.021936803819049784,0.0057967719936349174
1550,0.04639029093177565,0.013270572222537289,0.027788805081381502,0.005330913627856859
1566,0.03251459633581639,0.009160459029595329,0.01932756190859674,0.004026575397624321
1506,0.020046484601975594,0.006682161533991865,0.011621150493898896,0.0017431725740848344
1515,0.01678765880217786,0.0027223230490018148,0.014065335753176044,0.0
49862,0.02578361981799798,0.011627906976744186,0.012639029322548028,0.0015166835187057635
49423,0.050976683708147404,0.02065663878956234,0.02523715239812051,0.005082892520464553
49464,0.025854435983708162,0.010979281034177439,0.013458473525765893,0.0014166814237648309
49010,0.02938314847246546,0.018291496400077836,0.008561977038334306,0.002529675034053318
49090,0.1229692576855786,0.037740564858785304,0.07548112971757061,0.009747563109222694
49078,0.04223265003704618,0.018523092121511483,0.019264015806371944,0.004445542109162756
49080,0.03441785426189836,0.01425114278031729,0.018553374563054583,0.0016133369185264857
49707,0.051206010280743376,0.024120205614867538,0.02066034005535785,0.006425464610517992
49720,0.052764879696074296,0.017728999577880964,0.03208104685521317,0.0029548332629801602
49712,0.019121447028423774,0.006459948320413436,0.011627906976744186,0.0010335917312661498
49727,0.032981530343007916,0.013632365875109938,0.0158311345646438,0.003518029903254178
48763,0.027882037533512063,0.005898123324396783,0.02037533512064343,0.0016085790884718498
49058,0.07866064310390646,0.02830188679245283,0.03467977677385065,0.015678979537602975
49083,0.026680896478121666,0.007470651013874066,0.013874066168623266,0.005336179295624333
49017,0.09245682231953944,0.03564106349128245,0.04820482540307369,0.008610933425183289
49012,0.02497027348394768,0.005945303210463734,0.016646848989298454,0.0023781212841854932
48708,0.06810181002523442,0.025172123742172654,0.03669896258450419,0.006230723698557587
48706,0.06810181002523442,0.025172123742172654,0.03669896258450419,0.006230723698557587
48604,0.10207816880198319,0.052591339804925516,0.04499223872298033,0.004494590274077335
48642,0.017569029587468837,0.006350251658121266,0.01001928594948022,0.0011994919798673502
48707,0.06810181002523442,0.025172123742172654,0.03669896258450419,0.006230723698557587
49684,0.049567319928735046,0.02570628658691779,0.020043268007126497,0.003817765334690761
49635,0.0156128024980484,0.00624512099921936,0.00936768149882904,0.0
49022,0.1556757975425544,0.07022883553150716,0.06876338631495886,0.016683575696088377
49023,0.1556757975425544,0.07022883553150716,0.06876338631495886,0.016683575696088377
49098,0.0520514390691978,0.02510716472749541,0.02204531537048377,0.004898958971218616
49047,0.11145175834084761,0.04995491433724076,0.0551848512173129,0.0063119927862939585
49120,0.07246998284734134,0.027358490566037737,0.0330188679245283,0.0120926243567753
49107,0.08828441899308041,0.04199475065616798,0.04247196373180625,0.00381770460510618
49106,0.049707602339181284,0.028752436647173488,0.012183235867446393,0.008771929824561403
49128,0.020923520923520924,0.007215007215007215,0.013708513708513708,0.0
49117,0.0254287403903016,0.006505026611472502,0.01714961561206387,0.0017740981667652277
49252,0.026523297491039426,0.012903225806451613,0.013620071684587814,0.0
49036,0.05205059409735531,0.018244538137217325,0.029743196627060178,0.004062859333077808
49082,0.03649167733674776,0.012163892445582587,0.019206145966709345,0.005121638924455826
49028,0.03806228373702422,0.010380622837370242,0.025086505190311418,0.0025951557093425604
49040,0.045188284518828455,0.016736401673640166,0.026778242677824266,0.0016736401673640166
49037,0.09245682231953944,0.03564106349128245,0.04820482540307369,0.008610933425183289
49015,0.09245682231953944,0.03564106349128245,0.04820482540307369,0.008610933425183289
49014,0.09245682231953944,0.03564106349128245,0.04820482540307369,0.008610933425183289
49068,0.04851190476190476,0.02261904761904762,0.02261904761904762,0.003273809523809524
49224,0.0992879746835443,0.04746835443037975,0.047336497890295356,0.004483122362869198
48813,0.048901871686681815,0.021962566266363736,0.025100075732987125,0.0018392296873309532
49016,0.09245682231953944,0.03564106349128245,0.04820482540307369,0.008610933425183289
49099,0.039953676896352056,0.019687319050376375,0.01679212507237985,0.003474232773595831
49031,0.029239766081871343,0.010526315789473684,0.018128654970760234,0.0005847953216374269
49045,0.06525679758308157,0.0283987915407855,0.030211480362537766,0.006646525679758308
49093,0.07327914655829312,0.023622047244094488,0.04140208280416561,0.00825501651003302
49770,0.018250042640286544,0.008698618454716017,0.0073341292853487975,0.0022172949002217295
49721,0.0345821325648415,0.014203375874845615,0.019761218608480857,0.0006175380815150268
49701,0.07900943396226415,0.02830188679245283,0.045990566037735846,0.0047169811320754715
48624,0.07904,0.024,0.0448,0.01024
48617,0.03261854424645122,0.014497130776200544,0.017517366354575657,0.0006040471156750226
48612,0.05679862306368331,0.02323580034423408,0.020654044750430294,0.012908777969018933
48823,0.029946157413942607,0.006614370122406179,0.022162173062574363,0.0011696142289620683
48906,0.07813985728123417,0.028579299558336074,0.044424104008744414,0.005136453714153685
48820,0.01704781704781705,0.006237006237006237,0.010187110187110188,0.0006237006237006237
48837,0.01642078255291854,0.006029506093649776,0.009749839640795382,0.0006414368184733803
48875,0.029713384170391797,0.006573757559821194,0.020510123586642125,0.0026295030239284773
48848,0.028954802259887006,0.009887005649717515,0.01765536723163842,0.0014124293785310734
49738,0.06977937403796819,0.02719343252950231,0.030271934325295024,0.012314007183170857
49854,0.05935127674258109,0.023464458247066944,0.030710835058661144,0.005175983436853002
49829,0.056507266379800275,0.021027847690184297,0.03133880003247544,0.004140618657140538
49837,0.020646147964060408,0.008602561651691838,0.010514242018734467,0.0015293442936341044
48917,0.07813985728123417,0.028579299558336074,0.044424104008744414,0.005136453714153685
48908,0.07813985728123417,0.028579299558336074,0.044424104008744414,0.005136453714153685
48911,0.07813985728123417,0.028579299558336074,0.044424104008744414,0.005136453714153685
48827,0.05373018940858137,0.023579435639737148,0.025898724391186703,0.004252029377657518
49740,0.014162077104642014,0.003933910306845004,0.010228166797797011,0.0
48505,0.06859429032990888,0.03478304768155085,0.030857965015018807,0.002953277633339223
48504,0.06859429032990888,0.03478304768155085,0.030857965015018807,0.002953277633339223
48503,0.06859429032990888,0.03478304768155085,0.030857965015018807,0.002953277633339223
48532,0.06859429032990888,0.03478304768155085,0.030857965015018807,0.002953277633339223
48506,0.06859429032990888,0.03478304768155085,0.030857965015018807,0.002953277633339223
48502,0.06859429032990888,0.03478304768155085,0.030857965015018807,0.002953277633339223
48501,0.06859429032990888,0.03478304768155085,0.030857965015018807,0.002953277633339223
48507,0.06859429032990888,0.03478304768155085,0.030857965015018807,0.002953277633339223
48519,0.07289643185768327,0.027434141021708755,0.041781685580888114,0.003680605255086392
48420,0.034538805363673306,0.010971149939049168,0.02072328321820398,0.0028443722064201544
48415,0.09928617780661908,0.018170019467878003,0.0791693705386113,0.001946787800129786
48458,0.08922777417261518,0.03147306943543154,0.05158987670343933,0.006164828033744322
48531,0.06859429032990888,0.03478304768155085,0.030857965015018807,0.002953277633339223
48433,0.02143466082085008,0.006454755815369626,0.013640238704177323,0.00133966630130313
48460,0.030874785591766724,0.015437392795883362,0.0137221269296741,0.0017152658662092624
48439,0.028969006957621758,0.010120177103099304,0.017204301075268817,0.001644528779253637
48442,0.019491525423728815,0.005254237288135594,0.012372881355932203,0.001864406779661017
48430,0.046179822710004224,0.012241452089489235,0.03005487547488392,0.003883495145631068
48480,0.028969006957621758,0.010120177103099304,0.017204301075268817,0.001644528779253637
48529,0.07289643185768327,0.027434141021708755,0.041781685580888114,0.003680605255086392
48509,0.07289643185768327,0.027434141021708755,0.041781685580888114,0.003680605255086392
48423,0.033891547049441785,0.01375598086124402,0.01854066985645933,0.001594896331738437
48463,0.0037267080745341614,0.0012422360248447205,0.002484472049689441,0.0
48746,0.029411764705882353,0.014705882352941176,0.013725490196078431,0.000980392156862745
48449,0.016913319238900635,0.004228329809725159,0.012684989429175475,0.0
48429,0.03997002248313765,0.014988758431176618,0.02398201348988259,0.0009992505620784412
48451,0.008202653799758746,0.0026537997587454767,0.005066344993968637,0.0004825090470446321
49938,0.024874623871614845,0.00982948846539619,0.013039117352056168,0.0020060180541624875
49686,0.049567319928735046,0.02570628658691779,0.020043268007126497,0.003817765334690761
49696,0.049567319928735046,0.02570628658691779,0.020043268007126497,0.003817765334690761
49685,0.049567319928735046,0.02570628658691779,0.020043268007126497,0.003817765334690761
